10_14_131	5	177 392 117 417 0	3
10_14_132	0	8 141 0	1
10_14_133	2	45 8 1 21 1185 4 89 16 20 8 51 27 65 3 381 8 11	2
10_14_134	1	118 3 16 20 84 6 268 34 5 2880 0	2
10_14_135	2	77 4 8 268 34 49 75 0 3 16 20 69 2 178 464 45 23 606 93 10 364 17 5 260 0	2
10_14_136	1	45 8 26 95 5 249 4 29 13 204 146 208 107 896 7	1
10_14_137	2	29 72 26 78 236 316 0	1
10_14_138	1	19 29 175 19 78 236 316 11	1
10_14_139	2	133 0	0
10_14_140	1	16 9 19 5 3181 2661 176 6 2 720 11	1
10_14_143	2	8 129 28 5 449 40 2 235 12 183 355 0	0
10_14_144	1	364 54 12 21 0 8 10 41 481 1362 156 21 417 0	3
10_14_145	0	8 1 959 15 21 1537 1362 16 20 19 1537 0	1
10_14_147	0	6280 0 56 32 2784 54 11	1
10_14_148	5	3 66 9 2380 9 1679 45 32 71 1030 47 9 0	2
10_14_149	0	519 0 3 105 35 129 91 2 1374 0	3
10_14_150	4	437 4 141 142 4 3 84 6 135 8 44 27 109 17 93 0 2558 1 107 6 6059 17 4855 4 10 6 90 715 0	1
10_14_151	3	52 4 29 16 20 66 9 13 481 0	3
10_14_152	4	1570 4 326 53 4 231 12 8 1 241 4855 4 27 32 105 136 8 41999 4855 4 10 8 4 41999 4855 4 3942 0	1
10_14_153	3	283 4 8 46 54 30 95 0 3 16 20 0	2
10_14_154	4	437 4 1570 4 128 13 26 99 156 0 1673 4 89 16 20 32 46 270 2 535 4 51 41 241 4 10 89 8 1076 53 30 28 0 84 6 804 9 142 11	2
10_14_156	3	34 21 49 11	0
10_14_158	4	3 16 16 15 0 3 56 1 8826 6 160 76 13 6302 0 2558 4 72 8 296 15 168 11	1
10_14_159	3	11893 0 26 9 0	1
10_14_160	4	1570 4 176 11	0
10_14_164	4	150 0 29 13 107 6 239 28 4 27 252 8 19 6 51 8 56 51 14 638 12 95 0	0
10_14_166	4	2558 4 26 54 0	3
10_14_167	3	24 5 518 0 27 4 8 1 167 50 61 18293 1 763 14 720 0	1
10_14_168	5	10910 4 1081 13 477 0 3 59 2483 9276 4 118 3 57 8 71 2846 30 2 41999 12 2412 9276 0 10910 11 283 4 1 8 437 11	1
10_14_169	0	24 98 0	2
10_14_170	5	36 13 46 22 11	1
10_14_171	0	3 285 3 123 122 15 1204 0 10 3 57 3 51 2 149 99 152 2 5366 2201 4 25 21 70 3 165 9 0	2
10_14_172	5	3 43 251 9891 10 1836 553 41 1537 0	2
10_14_173	0	9 13 81 115 15 0 9 13 28 0 3 159 551 3 19 1242 1953 160 76 13 2318 4 25 15 1362 35 59 9 27 203 0	1
10_14_176	5	133 4 8 1 0 63 19 413 1 94 65 3 1 390 10 8 121 167 0	2
10_14_177	0	157 4 25 15 13 544 2101 14 5 5477 0 8 71 365 12 5 390 3825 0 3 43 251 4 3 97 20 19 51 15 0 3 43 35 1185 0	2
10_14_183	4	437 4 15 13 292 0 296 168 80 718 0	1
10_14_185	4	133 4 3 105 90 8 112 0	0
10_14_187	4	77 4 15 13 263 6 301 4 25 3 105 108 90 8 112 0	1
10_14_189	3	251 4 1 15 1427 30 49 407 64 210 11	1
10_14_190	4	72 8 177 296 11 163 4 27 4 16 44 12 8 46 22 6 77 1146 152 28 11	1
10_14_194	3	150 4 311 0 16 20 128 95 26 294 0	2
10_14_195	4	36 16 67 51 11	2
10_14_196	3	1570 4 821 4 67 947 8 17 2050 4243 0	2
10_14_197	4	437 4 211 32 97 35 235 21 0	3
10_14_201	3	77 4 34 8 4822 4 3 19 6 1859 328 95 6 216 13195 0	2
10_14_202	0	133 11	0
10_14_203	1	32 2735 8 74 1857 0	0
10_14_204	0	150 4 9 13 519 0 8 86 5 6157 4 3 1 20 243 4 8 4484 5 6157 0	1
10_14_205	1	15 1 1769 103 363 0 3 43 143 47 217 0	1
10_14_206	0	150 0 77 4 3 186 32 1 46 14 444 0	1
10_14_207	2	85 4 32 26 98 1319 40 506 160 4 10 8 35 26 1042 14 2 775 12 9 0	4
10_14_208	1	10 4 251 47 2 6157 0	0
10_14_209	0	157 4 77 4 8 97 1 0 41 2329 1 108 14 9 0 3 19 6 593 9 294 0 759 4 3 4 1570 4 611 15 8 110 3133 41 2393 0	1
10_14_210	2	133 4 32 71 519 0	1
10_14_211	1	4777 4 1836 13 204 146 136 88 623 10 167 95 9 13 24 5 73 70 17 11135 6 562 0	2
10_14_212	2	860 4 29 322 20 1 87 1185 0	2
10_14_213	1	150 4 8 71 78 255 223 4 29 104 20 364 577 40 8 0	1
10_14_214	2	29 322 20 1 577 40 28 0 3 165 4 8 71 2 49 68 16 20 84 23 606 6 93 4 27	2
10_14_215	1	27 8 71 204 146 593 28 456 2 1125 11	3
10_14_216	2	150 4 3 43 204 146 593 8 27 263 4 3 265 195 201 5 6139 1370 0	1
10_14_217	0	1570 4 134 4 9 268 34 8 71 26 1319 189 0	2
10_14_218	1	15 13 118 32 1 0	1
10_14_219	0	133 0 3 16 20 86 74 2318 1362 0 3 1 49 0	1
10_14_220	3	114 4 711 4 21 1 314 0 128 13 24 163 27 221 17 246 3670 4 2454 194 0	1
10_14_221	4	77 4 15 1 5 915 12 70 0 3 43 312 74 696 0	4
10_14_222	3	16 20 403 476 53 0 15 13 36 3 43 107 17 0	1
10_14_223	4	211 3 322 20 1979 168 0 211 3 105 35 162 2 993 0	2
10_14_224	3	157 4 2 993 1 35 107 0 2 993 51 52 0	1
10_14_228	3	87 430 0 15478 136 13443 0	0
10_14_229	4	25 12605 4 45 8 10 3 1 14 5 877 1146 4 61 72 32 167 76 11 34 4 1741 53 2546 11	2
10_14_230	3	3 16 20 57 0 36 838 16 9 59 11	2
10_14_231	4	77 4 3 84 6 59 161 32 26 907 6 44 2 4424 0	1
10_14_232	3	170 16 85 314 0	1
10_14_233	4	157 0 77 4 45 8 84 6 2259 14 5 28505 4694 419 4 8 77 1888 142 15 4446 0	1
10_14_234	3	45 8 16 20 84 28 6 386 9 4 89 171 8 207 9 54 11	2
10_14_235	4	9 1 17 2 223 0 38 1076 53 30 28 4 3 16 20 272 45 38 26 1070 0	2
10_14_236	3	3 43 24 204 146 26 1070 0	1
10_14_237	4	150 4 8 84 6 637 11 8 123 2581 0	4
10_14_238	3	519 0 85 4 3 105 2581 92 75 0 49 4 210 0 154 1 6089 4 82 2 119 0	1
10_14_239	4	153 4935 0 182 386 34 15 4 8 71 204 146 19 5 521 471 0	2
10_14_240	3	437 0 61 47 45 3 386 34 21 11	1
10_14_241	4	8 71 312 5 446 0	2
10_14_242	3	283 4 1 15 144 119 6 143 6 41 631 1179 11	1
10_14_243	4	283 4 3 1 1 9865 4 437 11 3 72 123 3489 8 0	4
10_14_244	3	198 0 65 8 69 2 1457 3 487 54 4 8 71 204 146 3277 0	1
10_14_245	4	157 4 92 0 163 4 1 9 966 1355 11 195 4 16 20 167 28 4 3 84 6 1 889 0	1
10_14_246	2	27 4 16 8 2583 53 347 15 1362 112 11	1
10_14_247	0	3 16 0 8 57 4 3 43 24 113 161 61 1802 9 1 0 3 90 9 6 2 566 630 4 9 51 228 1 390 0	2
10_14_249	4	8 57 4 3 35 230 5 939 15 3623 102 1075 1 77 40 543 2318 17 53 6 210 103 0	1
10_14_251	2	27 4 44 32 86 6 16 1 26 10910 1571 53 0	1
10_14_252	1	32 104 20 0 29 1 238 608 65 3 400 95 40 2 4106 0	2
10_14_253	0	283 4 1570 4 13195 4 128 13 703 21 1320 0 36 16 8 66 3 43 139 92 75 11	1
10_14_255	0	182 1111 21 49 30 470 0 67 13 73 0	1
10_15_3	3	77 4 23 694 1 41999 10 4951 5761 4 27 767 3 57 23 119 270 1910 99 0	1
10_15_4	1	73 17 8 4 22 2 591 2093 12 102 2544 10 108 59 5157 573 47 2 1075 12 41 446 0	1
10_15_5	3	170 1 35 2 99 3 51 54 1547 0	1
10_15_6	0	3299 4 32 86 6 177 1635 0	3
10_15_7	3	36 13 258 11	2
10_15_8	0	3 43 85 40 2 1845 4 10 3 66 32 56 59 2 1204 505 4246 10 2012 2912 567 0	1
10_15_10	3	157 0 9 16 20 86 6 1 567 0	2
10_15_13	0	519 0 2031 685 0 75 4 16 8 392 5 314 957 11 3 57 8 16 0	1
10_15_14	3	10910 4 32 16 20 86 6 59 21 567 4 10 41 96 1 16 0 46 243 0	1
10_15_15	0	3 16 20 84 6 46 243 0	2
10_15_16	1	519 4 46 17 5 255 406 0	1
10_15_17	0	124 36 11	2
10_15_18	1	35 182 406 0	1
10_15_19	1	40 331 9 13 2304 65 29 90 1852 404 0	1
10_15_20	3	3 57 0 15 13 89 3 182 8747 78 674 65 29 13 24 85 0	1
10_15_21	1	8 71 245 0	1
10_15_22	3	3 16 20 272 45 32 71 14 5 6275 4 9 13 595 9 0	1
10_15_23	1	8 57 4 3 16 19 5 119 6 26 95 54 12 111 575 0 3 110 1 493 2188 21 17 5 319 103 4 25 211 75 13 2 70 0	1
10_15_24	3	32 56 35 1249 2 1021 4 8 16 20 19 6 262 95 0	1
10_15_25	1	8 104 20 262 95 4 29 105 35 22954 40 2 147 511 202 0	1
10_15_26	0	150 4 15 1 23 7005 750 6 2 1852 0 5 221 5 15 13 24 5 41048 21085 6843 4 15 13 5 862 148 0	1
10_15_27	1	283 4 1570 4 1292 4 3 26 8 5 255 1261 0	1
10_15_29	1	157 0 46 1026 4 391 9 0	0
10_15_33	5	77 4 29 579 9 14 78 1075 13 28774 4 27 89 24 11	2
10_15_34	2	3 104 20 224 8 19 6 1111 54 5 14059 3047 17 74 6331 0	2
10_15_35	4	1570 4 2 49 40 40956 19 5 399 163 489 0 3 1892 8 4 5 193 12 76 1525 65 38 71 108 3330 0	4
10_15_37	4	2123 0 35 122 6 179 0	0
10_15_39	5	1 63 252 32 56 16 11	1
10_15_43	4	260 3 43 46 4 8 56 66 47 61 165 8 1 6 28 0	2
10_15_46	5	150 0 44 21 181 4 2 547 433 1739 12 22241 1 16 5 2749 1519 30 2 811 10188 10407 8083 0	1
10_15_47	2	437 4 15 13 2 49 6 403 0	0
10_15_49	5	283 4 8 71 243 547 0	1
10_15_50	0	8 105 123 224 9 0 9891 129 28 2 192 1229 1347 4 5 750 6 5 4557 16688 4 10 3 26 6 6407 74 828 26760 0	1
10_15_51	5	311 0 29 517 116 9 0 36 171 8 16 11	1
10_15_52	0	52 291 0 44 3 57 1 3 43 204 146 1 96 22 2 9439 44 2 41999 94 0	2
10_15_53	5	77 4 3 43 98 180 17 8 0	1
10_15_54	0	150 4 52 0 9 13 24 35 28 0 52 0 2 16688 1 1168 307 60 2 790 1359 4 10 286 68 26 6 500 28 0	2
10_15_56	0	8 0	2
10_15_57	5	52 0 3 98 129 53 0	4
10_15_62	3	9 13 27 2785 358 95 107 0 56 3 197 8 61 109 15 833 11	2
10_15_63	1	1168 1554 1178 4 595 183 1836 0	1
10_15_65	1	13143 2959 0 1253 0	2
10_15_67	3	106 0 32 400 5 309 1433 15 598 50 6 26 2 957 12 2 9199 168 6 2 1199 5028 0	1
10_15_68	1	5 5 309 1433 4 9 13 242 309 0	1
10_15_70	1	150 4 227 0 35 100 1845 32 16 20 86 0	2
10_15_72	1	9 13 35 5 1320 0 1570 4 9 13 24 113 96 54 0	2
10_15_74	3	25 32 110 238 852 2 264 1937 5028 0 46 567 72 1176 181 172 595 12 102 41454 0	1
10_15_78	3	437 4 25 15 13 35 5 1320 0 9 13 24 113 5 1078 186 0	4
10_15_80	3	2 245 30 2 210 742 1507 50 189 0	3
10_15_81	2	44 92 0 8 134 477 6 26 399 11	1
10_15_82	5	77 4 2 3943 456 107 482 20 21091 0	1
10_15_83	4	437 0 8 711 19 314 217 0	1
10_15_85	4	456 2 2288 15846 12 88 10710 0	0
10_15_87	4	34 3 51 4 8 711 19 314 0	1
10_15_91	2	52 0 67 13 1177 0 8 136 2558 0	2
10_15_92	4	26 9 0	1
10_15_96	4	157 4 106 0 1673 4 3 105 207 480 14 88 419 513 4 8 464 30 686 93 54 2 1495 0	2
10_15_97	3	3 104 20 224 32 19 6 197 10910 6 93 112 10 179 50 0	2
10_15_98	1	150 4 41999 0 3 925 1168 2167 22 5 1347 15 101 26 1499 12 95 17 74 1904 0 36 1 15 11	1
10_15_99	3	3 16 20 57 4 25 45 29 1411 9 13 1316 4 32 220 0	1
10_15_100	0	150 4 283 0 45 8 1571 4 3 121 20 301 8 0 3 43 6589 21 26760 3904 0 10 45 8 16 20 1571 4 61 47 100 4886 11	1
10_15_101	3	61 171 8 113 26 15 53 2 4274 11	0
10_15_103	1	437 4 85 4 10910 4 2 13143 84 50 6 59 2 6602 583 567 4 10 32 104 20 16 9 358 8 0	1
10_15_104	0	415 0 77 4 27 3 1 92 0	1
10_15_105	3	391 5 1133 0 9 13 47 6 26 4801 14 107 0	0
10_15_108	0	251 0 3 86 6 96 22 21 3904 27 65 3 26 6 2 566 1788 3 322 20 85 5229 0	2
10_15_110	1	93 22 4 8 57 8 71 24 382 5834 0 89 1 8 16 21 11	3
10_15_114	2	437 4 177 15 0 52 81 14059 143 0 217 1 47 19 314 0	1
10_15_115	5	227 51 314 34 1 7735 0	1
10_15_117	4	16 20 724 0 299 13 519 0	1
10_15_119	4	3 16 20 86 41 179 708 65 32 86 179 7	2
10_15_121	4	133 4 27 4 3 1 35 1484 53 100 2068 17 40953 4 10 3 186 9 1372 5 255 9410 4 27 3 1618 2 599 15 8 296 22 2 1437 4 10 9 51 41999 0	1
10_15_123	4	61 1 15 5 672 11	1
10_15_125	4	437 4 133 4 3 62 9600 22 2 431 12 8835 10 41353 5 1781 6264 0	1
10_15_127	4	519 4 8 677 9 0	1
10_15_130	2	437 4 129 0 56 8 134 871 21 64 24 11	1
10_15_133	4	36 374 1 8 204 146 16 30 9 11 207 9 14 41 675 11	1
10_15_135	1	437 0 21 1 299 29 19 22 2 1189 0 3 43 161 32 56 590 2 596 54 0	1
10_15_136	3	44 92 0 1701 0 139 318 6 1620 14 0 1701 1 44 3 26 0	1
10_15_137	1	150 4 32 56 26 21 0 1 63 144 518 9 13 41999 11	1
10_15_139	1	9 13 4488 0 45 32 167 248 4 32 171 26 14 1242 0	4
10_15_141	1	35 182 66 0 3 26 9 0	1
10_15_142	3	8 98 590 9 54 11	1
10_15_143	1	52 4 25 65 32 127 21 2099 6 10910 4 9 62 59 95 399 4 10 29 105 19 6 608 9 0	4
10_15_144	3	150 4 8 71 5 2117 0	1
10_15_145	1	157 4 3 57 0 15 13 24 113 5 1845 3715 0 15 13 35 3358 1050 13 575 0	4
10_15_146	2	251 4 134 0 21 948 1 27 106 4 61 121 38 305 9 166 5 7632 11 3 186 32 26 1499 12 44 170 0	1
10_15_147	5	10407 8083 13 85 242 73 92 75 4 1226 11	1
10_15_151	4	67 1 2882 5 3288 2867 0 9 1 2237 0	1
10_15_154	4	150 4 437 4 1165 2601 0 255 762 1171 4 509 470 244 2709 4787 0	3
10_15_155	2	1 299 437 11	1
10_15_157	5	283 4 63 13 246 1024 948 4464 0 3 165 4 3 16 20 57 61 8 139 47 5006 433 4 25 1538 6 117 41999 12 41999 4 38 71 391 0	1
10_15_158	2	211 32 97 35 136 9 5 194 0	2
10_15_159	5	8 161 11 38 71 391 979 16 0	1
10_15_161	2	3 43 35 24 98 14 2 2182 605 0	4
10_15_163	2	3 16 20 57 0 21 1 44 156 6 139 34 5 390 1441 6 23914 111 2362 0	2
10_15_165	5	3 43 24 390 0 3 165 4 1134 0	1
10_15_166	2	437 4 211 3 43 2 49 68 13 390 0	2
10_15_167	5	36 1 8 390 47 11	2
10_15_168	2	211 2 233 15 8 46 10 19 5 470 0	2
10_15_170	2	52 4 12 434 24 0 3 35 4 3 16 20 66 9 72 59 28 19 44 154 1537 0	2
10_15_171	5	36 1537 11	0
10_15_172	2	1428 0 3 165 4 67 13 85 40 14059 4 67 19 5 17578 4 67 19 5 19880 0 200 67 143 47 9 4 3 35 186 15 1 5 532 0	2
10_15_174	2	3 26 15 4 437 11 9 13 35 4 9891 10 3 19 1 1573 17 210 103 4 10 32 71 52 310 898 115 65 32 1 599 0	2
10_15_177	5	8 59 81 115 3 16 0	3
10_15_179	5	9 13 178 115 522 0	0
10_15_183	5	3 43 251 0 3 104 20 179 9 0	2
10_15_184	2	150 4 15 13 204 146 59 28 502 0	2
10_15_186	2	4045 0	2
10_15_187	1	77 4 10910 4 305 54 32 16 20 86 8 152 44 0	1
10_15_188	3	15 13 92 0 32 590 9 54 44 82 2806 0 1 20 113 15 263 0	1
10_15_189	1	52 0	2
10_15_190	0	77 4 73 17 8 134 0 85 4 3 19 5 7370 19312 22 23 354 4 10 3 43 437 30 9 0	2
10_15_192	0	52 4 114 0 3 43 1177 122 6 608 21 3010 3993 0	1
10_15_193	3	9 13 5 41999 0	0
10_15_194	0	150 0 77 4 3 286 9 13 608 0	1
10_15_195	1	35 85 40 2 1189 0	0
10_15_196	0	15 13 258 0	2
10_15_197	1	150 4 52 4 36 97 32 19 16 3419 11	2
10_15_198	0	77 4 141 12 44 4 8 104 20 116 41937 10 41999 14320 14 2 149 8165 0	1
10_15_199	3	381 383 0 56 8 608 9 17 50 11	1
10_15_201	1	93 22 4 10910 0 8 104 20 305 41 112 22 5834 4 10 1813 4 8 19 52 291 36 8 71 16 30 21 351 0	4
10_15_203	1	10 488 12 443 270 120 4 8 56 179 50 864 41 567 6602 583 0	1
10_15_204	3	10 30 44 154 102 1658 4 8 171 1 546 6 608 144 895 566 0 8 171 1 2 872 12 2 566 630 0	1
10_15_205	0	956 28 0 3 19 5 2308 0 3 43 238 872 12 2 566 630 0	1
10_15_206	1	27 4 36 16 8 51 11	0
10_15_207	0	150 4 36 617 16 3 19 11 8 86 28 0 3 43 34 2 41999 12 21 218 0	3
10_15_209	0	77 4 686 9 1 4 9 85 2225 0 3 43 204 146 86 8 210 6 26 9 7705 200 3172 93 243 0	1
10_15_210	0	3 1486 15 9 13 27 1484 14 107 0	1
10_15_212	0	3 110 96 53 5 486 12 5 2616 0	2
10_15_213	5	28 4 87 0	1
10_15_214	0	317 3 4484 41 674 11	1
10_15_216	5	251 0	0
10_15_217	0	6155 51 32 105 1 40 2 16688 14 621 307 0	1
10_15_218	5	3 56 26 50 63 14 210 0	1
10_16_1	3	46 0 93 22 4 18293 0	1
10_16_2	1	8 56 16 21 0	1
10_16_3	0	63 13 52 119 0	3
10_16_4	2	36 1 212 11	2
10_16_5	1	21 1 74 41369 13 8101 0 9 13 5 5834 2725 15 14695 9821 5100 4 1696 1470 4 10 21722 1470 0	1
10_16_6	2	1720 4 85 40 8 120 878 0	1
10_16_7	3	32 71 637 6 69 45 40944 56 493 78 2560 844 115 2 8101 56 1663 0	1
10_16_9	1	25 18293 1 60 1898 4 199 165 29 13 52 20911 40 493 78 2560 0	1
10_16_10	2	437 4 3 84 14 0 2012 2522 51 3 105 232 415 200 15 99 177 1663 0	1
10_16_11	5	283 4 10910 4 3 400 5 106 1721 17 599 194 0	1
10_16_12	0	365 12 1177 92 75 0	0
10_16_13	5	150 4 74 41369 13 8101 4 314 0	1
10_16_14	3	157 4 32 71 69 45 18293 56 493 78 2560 844 115 9 0	1
10_16_15	5	150 0 6362 0	4
10_16_16	1	61 383 16 11	1
10_16_17	0	29 13 24 204 146 59 9 0	2
10_16_18	3	133 4 29 1 0	1
10_16_19	0	8 57 4 41999 20583 493 117 2560 17 1395 424 19 127 6986 8962 12 5 5608 15 56 2580 920 1634 0	2
10_16_20	2	157 4 69 4 36 13 212 107 2580 920 1634 0 23 266 4 61 221 16 21 99 1663 17 11	2
10_16_21	3	710 4 8 71 1000 0 8 71 54 2012 2522 0	1
10_16_22	0	9 13 1157 168 0	1
10_16_23	1	1705 950 4 34 65 32 637 8 121 20 913 166 2558 13 1586 0	1
10_16_24	0	29 13 24 204 146 59 9 0	2
10_16_25	1	133 4 29 1 0	1
10_16_26	3	93 22 4 18293 4 9 13 34 41 3477 408 4 8 71 35 163 6 17628 0 157 4 3 551 8 121 16 9 0	1
10_16_27	4	10 1388 4 10 35 27 8 57 4 23 3477 408 1 3378 6255 0	1
10_16_29	4	73 4 73 0 1570 4 330 4 3 35 84 6 128 8 57 65 8 26 23 882 613 449 4 9 265 1 5 255 324 21 355 0	2
10_16_31	4	150 4 2196 4 8 71 27 1094 10 432 0	1
10_16_33	4	1570 4 77 4 3 1 599 5 209 40 2 2018 4 25 32 1076 53 0	2
10_16_35	4	3 57 8 1 0 15 13 89 8 35 758 28 5 102 3545 0 10 200 8 156 4 3 1 24 1000 14 8 6424 5 2256 17 28 0	3
10_16_37	4	8 16 11	1
10_16_39	4	36 1 8 51 4 15 8 71 129 53 22 28 11 36 365 12 1059 129 53 22 78 718 11	2
10_16_43	5	2 480 107 13 668 6 1 106 0 16 20 1111 53 22 1473 0	1
10_16_44	0	150 4 3 322 20 0 3 101 386 41999 7719 0 41872 4 41872 4 150 4 41999 0 8 16 20 69 15 0	1
10_16_45	5	150 4 85 0 9 13 17079 4 40 2 685 0 32 97 46 51 503 0	0
10_16_46	0	89 11	0
10_16_47	5	118 15 13 36 8 16 65 8 69 187 8 57 14 5 558 316 0	0
10_16_48	0	3 19 1425 7132 444 15 51 1312 0	3
10_16_49	5	10910 4 63 13 5 838 505 4615 5 185 10 277 5 3031 166 5 1852 0	1
10_16_50	0	45 2 1190 121 20 748 9 6 28 4 3 16 20 69 61 8 62 0	2
10_16_51	5	503 4 17079 0	1
10_16_52	0	1134 0	1
10_16_54	5	150 4 32 71 19 599 194 0	1
10_16_58	5	15 13 5 203 99 11	0
10_16_60	0	77 4 19 5 1302 113 0	1
10_16_62	0	45 8 66 15 13 81 314 115 143 6 16889 25342 328 5 5408 1021 4 8 71 399 0	3
10_16_63	2	8 57 4 32 121 110 93 6 8 134 0 8 16 20 19 6 389 2 470 107 0	2
10_16_65	3	10 2 379 988 207 88 6 509 0	1
10_16_66	1	1720 4 15 116 6 96 30 10910 0	1
10_16_67	2	157 4 356 187 352 95 14 2 24722 1755 193 10 29 1187 54 0	2
10_16_68	1	68 817 6 1597 2 1133 11	0
10_16_69	4	1134 0	1
10_16_70	1	283 0	0
10_16_71	2	150 4 187 13 1 2317 40 5525 0	1
10_16_72	4	157 4 3 329 190 17 40953 10 3 121 20 3763 0	1
10_16_74	4	157 4 9 13 5 1585 10754 470 6639 0	1
10_16_75	3	150 4 52 4 75 32 19 210 0	0
10_16_76	2	15 302 110 1 1747 0	2
10_16_77	4	157 4 9 1 0 25 9 13 23 1059 13 290 10 3 43 577 40 95 0	2
10_16_78	1	36 13 46 22 30 41 623 11	1
10_16_79	2	10 45 8 98 84 6 553 95 4 3 85 106 14 16509 0	1
10_16_82	4	9 1 0 29 177 122 6 216 1950 223 17 28 6 3489 0	2
10_16_83	1	25 44 8 16 1 1340 65 29 16 15 0	2
10_16_84	2	163 4 9891 4 29 13 553 0 128 95 139 61 29 139 0	2
10_16_85	4	135 8 4 1836 0	1
10_16_86	2	157 0 1240 4 3 43 5 41999 4 2064 4 3 43 74 4246 0	1
10_16_87	0	27292 1124 4 41999 4 10 197 22696 0 8 11	1
10_16_88	5	251 4 3 16 20 19 5 489 12 22671 1124 3904 15 3 191 0	1
10_16_90	5	150 4 52 0 1 8 161 8 16 20 84 6 129 88 5 319 81 424 11	2
10_16_92	5	3 43 27 251 0	2
10_16_93	0	17079 4 3 3872 15 8 499 50 0	1
10_16_95	0	24 40 44 0 3172 11	1
10_16_96	5	519 30 28 0	1
10_16_98	5	10910 4 15 1 27 741 12 8 0	1
10_16_99	0	77 4 3 121 16806 82 78 4756 3679 10 689 1274 15 29 1 390 0	2
10_16_100	5	27 2 275 138 29 26 3466 53 16 20 2029 8 14 11	1
10_16_101	0	8 84 28 6 85 40 95 10 330 6 95 11	0
10_16_102	4	23 1059 66 2 336 3 104 20 59 5 1146 96 1 118 3 43 3166 0	2
10_16_103	1	3 43 251 4 1 29 163 17 187 6 1099 11	3
10_16_104	4	35 118 29 179 28 54 16 20 3664 165 15 3 43 3166 0	1
10_16_106	4	437 4 3 105 167 8 4 25 198 16 20 1190 28 0 29 282 17 23 379 4 23 1822 4 10 23 882 613 0	1
10_16_107	1	3 43 122 4 25 3 43 4122 0	0
10_16_108	3	211 41 623 13 92 0	2
10_16_109	2	157 4 209 16 34 5 145 15 56 239 766 0	1
10_16_110	4	25 13195 59 81 290 115 2558 0 67 821 239 95 0	2
10_16_113	5	437 4 342 144 160 1480 0	0
10_16_115	0	195 4 32 852 734 0	0
10_16_116	5	41999 141 599 1 40 5 675 1426 0	1
10_16_117	0	1725 4 2264 41 599 4 67 195 127 53 0 150 4 29 85 390 189 0	2
10_16_119	5	41999 57 47 15 11	0
10_16_121	5	1 8 1659 12 21 11	2
10_16_124	5	118 3 43 577 40 8 0	0
10_16_125	0	150 0 77 4 75 3 43 251 3 197 0	2
10_16_127	0	36 1 63 6 5017 47 11 32 1518 19 49 0	2
10_16_128	5	15 13 89 38 71 16 9 0	1
10_16_129	0	1 9 574 6 859 8 71 24 478 6 28 189 11 45 8 71 24 402 118 8 71 24 478 6 28 4 1114 32 121 93 53 30 5 2580 0 15 96 0	2
10_16_130	3	8 16 20 86 41 623 13 290 0 8 56 26 82 22 41 3990 0	1
10_16_131	1	157 0 77 4 32 96 40 2 149 316 5 8 4 10 32 110 159 1 519 0	1
10_16_132	4	150 4 198 0 85 14 2 2038 0 8 231 85 2012 103 215 115 3 16 0	4
10_16_133	2	44 92 4 777 22 0 32 56 590 21 54 0 128 13 35 46 130 41 3884 0 61 109 1 41 1822 11	2
10_16_134	4	3 16 20 84 6 51 0	2
10_16_136	4	3 16 20 84 6 51 118 3 16 20 57 61 109 9 1 0	2
10_16_137	2	8 16 20 61 109 41 1822 1 11	2
10_16_138	4	23 1059 282 17 9 0 16 8 57 61 109 41 1822 1 11	2
10_16_139	2	157 0	2
10_16_140	4	77 4 124 930 9 4 118 23 798 13 5 193 5250 115 21 2924 0	1
10_16_142	4	24 98 0	2
10_16_143	3	77 4 61 109 16 8 1002 22 480 11	2
10_16_146	4	3 43 3166 11 41 470 19 5 6639 15 833 158 18 0	1
10_16_147	5	3 43 46 6 720 0	1
10_16_148	0	77 4 163 0 21 1 111 141 417 5 5 693 68 208 453 0	2
10_16_149	5	27 11	0
10_16_150	0	3 43 24 161 12 2 5636 0 3291 1108 50 15 2 145 13 668 6 509 22 2 2805 4 25 12 2 210 12 50 4 8 71 767 81 41999 0	1
10_16_152	0	21 1 20 706 0 8 110 1969 3125 12 111 2255 1146 30 1836 0	2
10_16_153	5	15 13 388 0 67 13 5 429 185 4 24 2 711 14 2 11013 68 591 2 9491 142 41 2097 0	0
10_16_154	0	15 711 19 5 241 0 3 16 20 57 36 9 1 4 25 49 70 3 2555 136 88 467 0	1
10_16_155	1	268 34 8 71 204 146 86 5 3094 316 6 208 0	1
10_16_157	2	77 4 625 8 56 26 318 480 10 41999 60 2 11765 0 35 57 8 265 19 6 3489 49 12 2494 0	1
10_16_158	1	283 4 8 134 128 15478 208 30 8 0 89 24 18293 4 87 11	1
10_16_159	3	36 4 36 1 8 16 11 3 4 3 4 3 41999 2 470 130 4 3 1052 3855 994 0 89 16 20 8 34 28 11	1
10_16_161	3	32 1 4 15 13 89 3 43 390 23 148 185 13 204 146 1 2589 0	2
10_16_163	1	36 45 29 151 14 41 4146 11	2
10_16_165	4	134 4 3 43 24 702 14 5 4146 0	0
10_16_166	3	163 0 89 1 32 143 47 111 316 65 10910 13 215 535 1 545 63 2338 1920 11	1
10_16_168	2	18293 4 45 8 86 5 316 6 364 4 12 434 8 1 552 107 0	1
10_16_169	4	135 8 4 25 45 3 43 204 146 35 90 2276 12 23 185 4 3 265 5 77 182 22 3713 22 23 1059 0	1
